panel,n,m,seed,generator,generator_alpha,generator_sigma,data_scale,prefilter_relative_gap,screen_relative_gap,screen_absolute_gap,method,status,value,lower_bound,upper_bound,exact_value,upper_gap,lower_gap,relative_upper_gap,relative_lower_gap,runtime,rank1_residual,relative_rank1_residual,pd_gap,relative_pd_gap,shor_gap,relative_shor_gap,x_trace,y_trace,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,n_cuts,n_iters,n_rounds,full_constraint_count,oracle_solves,dual_bracket_gap,relative_dual_bracket_gap,oracle_margin,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count,rank1_repairs,rank1_residual_initial_max
square,6,6,2,correlated-top,3.0,0.1,3.041268463765581,0.01,0.08622562712894932,0.14303074125408521,Dual LOP/TRS,OPTIMAL,-1.5157654428569862,-1.5157660524047456,-1.5157654428569862,-1.515765493612603,5.075561682055252e-08,5.58792142557607e-07,3.3485138060231205e-08,3.6865329030894286e-07,0.02434529224410653,7.54484820031362e-08,7.54484820031362e-08,,,,,,,,,,,,,,,,23,1.0671316155175248e-06,7.040213190053522e-07,-4.5758385591732065e-07,,,,0,7.547881958364512e-08
square,6,6,2,correlated-top,3.0,0.1,3.041268463765581,0.01,0.08622562712894932,0.14303074125408521,Gurobi,TIME_LIMIT,,-1.5197318591441327,-1.5157654943135175,-1.515765493612603,-7.00914437601341e-10,0.003966365531529625,4.6241614565766425e-10,0.002609911418033549,5.002977333962917,,,,,,,,,,,,,,,,,,,,,,5.0,0.0026167404163079553,2,,
square,6,6,2,correlated-top,3.0,0.1,3.041268463765581,0.01,0.08622562712894932,0.14303074125408521,Lazy SEP,Optimal,-1.5157654913960228,-1.5157654940401655,-1.5157654913960228,-1.515765493612603,2.2165802526785683e-09,4.2756242990549254e-10,1.462350384686273e-09,2.8207689882546093e-10,0.02052216697484255,2.2140574792962982e-08,2.2140574792962982e-08,2.644142682584061e-09,1.7444272830992386e-09,,,,,4.550691368870874e-10,9.459943040890787e-10,4.550691368870874e-10,9.459943040890787e-10,coordinate,100,3,3,225,,,,,,,,,
square,6,6,3,correlated-top,3.0,0.1,3.223117248505764,0.01,0.14214311411779915,0.25002956820968714,Shor,Optimal,-1.758998807374366,-1.758998807374366,-0.5324674501768698,-1.5089692345845196,0.9765017844076498,0.2500295727898465,0.6471316724204257,0.14214311672164365,0.0015269587747752666,1.7300640706639159,0.8033238954233336,7.87645504374268e-11,4.4778057897036095e-11,0.2500295727898465,0.14214311672164365,1.0000000035745111,1.0000000034556986,,,,,,,,,,,,,,,,,,
square,6,6,3,correlated-top,3.0,0.1,3.223117248505764,0.01,0.14214311411779915,0.25002956820968714,Full SEP,SolutionStatus.Optimal,-1.5089692345845196,-1.5089692592219746,-1.5089692345845196,-1.5089692345845196,0.0,2.4637454965059646e-08,0.0,1.6327340543546085e-08,0.011319458950310946,1.5838779867996526e-07,1.5838779867996526e-07,2.4637454965059646e-08,1.6327340543546085e-08,,,,,,,,,,,,,,,,,,,,,,
square,6,6,3,correlated-top,3.0,0.1,3.223117248505764,0.01,0.14214311411779915,0.25002956820968714,Dual LOP/TRS,OPTIMAL,-1.508969239164679,-1.5089700465618021,-1.508969239164679,-1.5089692345845196,-4.5801593628880255e-09,8.119772825221361e-07,3.0352900801499886e-09,5.381003316614743e-07,0.02515570819377899,1.5050739256327383e-08,1.5050739256327383e-08,,,,,,,,,,,,,,,,23,1.1239486852332448e-06,7.448449277003007e-07,-3.165515620739967e-07,,,,0,1.002789277967896e-07
square,6,6,3,correlated-top,3.0,0.1,3.223117248505764,0.01,0.14214311411779915,0.25002956820968714,Gurobi,TIME_LIMIT,,-1.5252116041023898,-1.5089692543178495,-1.5089692345845196,-1.973332985905074e-08,0.01624236951787017,1.3077357144676528e-08,0.010649256453453914,5.0039362497627735,,,,,,,,,,,,,,,,,,,,,,5.0,0.010763870594489277,1,,
square,6,6,3,correlated-top,3.0,0.1,3.223117248505764,0.01,0.14214311411779915,0.25002956820968714,Lazy SEP,Optimal,-1.5089692528197314,-1.5089692552873142,-1.5089692528197314,-1.5089692345845196,-1.823521178501153e-08,2.0702794589766427e-08,1.2084548277532063e-08,1.3719825316006539e-08,0.03109166701324284,2.4027863380464957e-08,2.4027863380464957e-08,2.4675828047548976e-09,1.6352770582360602e-09,,,,,2.298451585308614e-10,3.6602386820048953e-10,2.298451585308614e-10,3.6602386820048953e-10,coordinate,150,4,4,225,,,,,,,,,
square,6,6,4,correlated-top,3.0,0.1,3.094855401082871,0.01,0.1461839864299948,0.2767437023101793,Shor,Optimal,-1.8931191375240508,-1.8931191375240508,-0.46780645008323896,-1.6163754371327508,1.148568987049512,0.27674370039130003,0.7105830493730656,0.14618398541638755,0.0015485002659261227,1.7997569092360393,0.8311214924320214,4.756639526704021e-12,2.5125938629119114e-12,0.27674370039130003,0.14618398541638755,1.0000000015237815,1.0000000015031623,,,,,,,,,,,,,,,,,,
square,6,6,4,correlated-top,3.0,0.1,3.094855401082871,0.01,0.1461839864299948,0.2767437023101793,Full SEP,SolutionStatus.Optimal,-1.6163754371327508,-1.6163754368246372,-1.6163754371327508,-1.6163754371327508,0.0,-3.0811353468607194e-10,0.0,0.0,0.01060687517747283,1.6331463144346112e-08,1.6331463144346112e-08,-3.0811353468607194e-10,1.9062003022801873e-10,,,,,,,,,,,,,,,,,,,,,,
square,6,6,4,correlated-top,3.0,0.1,3.094855401082871,0.01,0.1461839864299948,0.2767437023101793,Dual LOP/TRS,OPTIMAL,-1.6163754352138715,-1.6163760208549844,-1.6163754352138715,-1.6163754371327508,1.9188792776958508e-09,5.83722233660211e-07,1.18714949114774e-09,3.61130223493077e-07,0.02440741704776883,1.4474698404602002e-09,1.4474698404602002e-09,,,,,,,,,,,,,,,,23,1.218902867305971e-06,7.540961085658958e-07,-6.332617544790864e-07,,,,0,2.4369085359765153e-08
square,6,6,4,correlated-top,3.0,0.1,3.094855401082871,0.01,0.1461839864299948,0.2767437023101793,Gurobi,TIME_LIMIT,,-2.292450901361915,-1.6163754368888392,-1.6163754371327508,2.439115576180484e-10,0.6760754642291642,1.509003119044652e-10,0.29491382512380815,5.003239832818508,,,,,,,,,,,,,,,,,,,,,,5.0,0.4182663563450145,1,,
square,6,6,4,correlated-top,3.0,0.1,3.094855401082871,0.01,0.1461839864299948,0.2767437023101793,Lazy SEP,Optimal,-1.6163754398818966,-1.6163754361365383,-1.6163754398818966,-1.6163754371327508,-2.7491457998962687e-09,-9.962124458695598e-10,1.7008089408344018e-09,0.0,0.020407458010595292,9.016679399613954e-08,9.016679399613954e-08,-3.7453582457658285e-09,2.317133849818635e-09,,,,,1.1861283483183271e-09,3.217397373725064e-09,1.1861283483183271e-09,3.217397373725064e-09,coordinate,100,3,3,225,,,,,,,,,
square,6,6,5,correlated-top,3.0,0.1,3.2019328585290667,0.01,0.09925819652026777,0.15389846150230801,Shor,Optimal,-1.550486175425151,-1.550486175425151,-0.6964900752770193,-1.3965877140713017,0.7000976387942823,0.15389846135384944,0.5012915635304948,0.09925819642451808,0.0016488749533891678,1.5427613216409364,0.7261481303965399,1.5136603082055444e-10,9.762488258178059e-11,0.15389846135384944,0.09925819642451808,1.0000000026638842,1.000000002662045,,,,,,,,,,,,,,,,,,
square,6,6,5,correlated-top,3.0,0.1,3.2019328585290667,0.01,0.09925819652026777,0.15389846150230801,Full SEP,SolutionStatus.Optimal,-1.3965877140713017,-1.3965877146935501,-1.3965877140713017,-1.3965877140713017,0.0,6.222484749685009e-10,0.0,4.455491541432035e-10,0.010402124840766191,1.405689361245068e-08,1.405689361245068e-08,6.222484749685009e-10,4.455491541432035e-10,,,,,,,,,,,,,,,,,,,,,,
square,6,6,5,correlated-top,3.0,0.1,3.2019328585290667,0.01,0.09925819652026777,0.15389846150230801,Dual LOP/TRS,OPTIMAL,-1.396587713922843,-1.3965877327411402,-1.396587713922843,-1.3965877140713017,1.4845857876366608e-10,1.866983856402271e-08,1.063009342470033e-10,1.3368181694807423e-08,0.025530042126774788,1.6951886856873081e-09,1.6951886856873081e-09,,,,,,,,,,,,,,,,23,9.842400883197655e-07,7.0474633654984e-07,-9.654217911769791e-07,,,,0,2.139577824714348e-08
square,6,6,5,correlated-top,3.0,0.1,3.2019328585290667,0.01,0.09925819652026777,0.15389846150230801,Gurobi,TIME_LIMIT,,-1.719437514687229,-1.3965877134713343,-1.3965877140713017,5.999674090872986e-10,0.3228498006159273,4.295952220131501e-10,0.18776477647962372,5.003297209274024,,,,,,,,,,,,,,,,,,,,,,5.0,0.2311704435759533,1,,
square,6,6,5,correlated-top,3.0,0.1,3.2019328585290667,0.01,0.09925819652026777,0.15389846150230801,Lazy SEP,Optimal,-1.396587714716848,-1.396587714889481,-1.396587714716848,-1.3965877140713017,-6.455462830956549e-10,8.18179302086719e-10,4.6223110535276087e-10,5.858416863930853e-10,0.020443374989554286,6.527604263115744e-09,6.527604263115744e-09,1.726330189910641e-10,1.2361058109746113e-10,,,,,1.1401529508925715e-10,2.9176042526670026e-10,1.1401529508925715e-10,2.9176042526670026e-10,coordinate,100,3,3,225,,,,,,,,,
square,6,6,6,correlated-top,3.0,0.1,3.0123771064305265,0.01,0.14956536394951467,0.2704028940913945,Shor,Optimal,-1.8079245551976069,-1.8079245551976069,-0.5169951908318879,-1.5375216667229556,1.0205264758910677,0.2704028884746512,0.6637477038396463,0.14956536084277924,0.001410915981978178,1.7617735594569313,0.8181317055016593,1.6189938278898808e-10,8.954985556423974e-11,0.2704028884746512,0.14956536084277924,1.0000000029148162,1.0000000029121061,,,,,,,,,,,,,,,,,,
square,6,6,6,correlated-top,3.0,0.1,3.0123771064305265,0.01,0.14956536394951467,0.2704028940913945,Full SEP,SolutionStatus.Optimal,-1.5375216667229556,-1.5375216674852044,-1.5375216667229556,-1.5375216667229556,0.0,7.622487085967578e-10,0.0,4.957645311389363e-10,0.010429917369037867,1.9275115375101065e-08,1.9275115375101065e-08,7.622487085967578e-10,4.957645311389363e-10,,,,,,,,,,,,,,,,,,,,,,
square,6,6,6,correlated-top,3.0,0.1,3.0123771064305265,0.01,0.14956536394951467,0.2704028940913945,Dual LOP/TRS,OPTIMAL,-1.5375216611062124,-1.5375218568117979,-1.5375216611062124,-1.5375216667229556,5.61674329269124e-09,1.900888422223801e-07,3.6531148888865153e-09,1.2363326178435468e-07,0.025582000147551298,9.566626169029407e-09,9.566626169029407e-09,,,,,,,,,,,,,,,,23,1.1744875767494278e-06,7.638834996367745e-07,-9.787819910123119e-07,,,,0,1.5588949178173683e-07
square,6,6,6,correlated-top,3.0,0.1,3.0123771064305265,0.01,0.14956536394951467,0.2704028940913945,Gurobi,TIME_LIMIT,,-1.6272831733739974,-1.5375216653909718,-1.5375216667229556,1.3319838565450937e-09,0.08976150665104177,8.66318755288866e-10,0.05516034831536474,5.002967957872897,,,,,,,,,,,,,,,,,,,,,,5.0,0.05838064594699577,1,,
square,6,6,6,correlated-top,3.0,0.1,3.0123771064305265,0.01,0.14956536394951467,0.2704028940913945,Lazy SEP,Optimal,-1.5375216638485991,-1.5375216672371137,-1.5375216638485991,-1.5375216667229556,2.874356530568889e-09,5.141580494694153e-10,1.8694738375266203e-09,3.3440702685728256e-10,0.03105387499090284,4.6486988771481e-08,4.6486988771481e-08,3.3885145800383043e-09,2.2038808637587374e-09,,,,,2.1393197814374015e-10,4.4880874684289633e-10,2.1393197814374015e-10,4.4880874684289633e-10,coordinate,150,4,4,225,,,,,,,,,
square,6,6,7,correlated-top,3.0,0.1,2.9930993638101184,0.01,0.19410172734653594,0.3333911855608436,Shor,Optimal,-1.7176106061417462,-1.7176106061417462,-0.5607608227581484,-1.3842195900386582,0.8234587672805098,0.33339101610308797,0.5948902711725907,0.19410162868752964,0.0014079171232879162,1.7190346336276847,0.8017924244760309,1.5654100238293722e-10,9.113881913815956e-11,0.33339101610308797,0.19410162868752964,1.0000000069203616,1.0000000069250896,,,,,,,,,,,,,,,,,,
square,6,6,7,correlated-top,3.0,0.1,2.9930993638101184,0.01,0.19410172734653594,0.3333911855608436,Full SEP,SolutionStatus.Optimal,-1.3842195900386582,-1.3842195951391731,-1.3842195900386582,-1.3842195900386582,0.0,5.100514899325503e-09,0.0,3.684758485746392e-09,0.010728416033089161,1.0433133643251525e-06,1.0433133643251525e-06,5.100514899325503e-09,3.684758485746392e-09,,,,,,,,,,,,,,,,,,,,,,
square,6,6,7,correlated-top,3.0,0.1,2.9930993638101184,0.01,0.19410172734653594,0.3333911855608436,Dual LOP/TRS,OPTIMAL,-1.3842194205809026,-1.3842202970676851,-1.3842194205809026,-1.3842195900386582,1.6945775560550658e-07,7.0702902688069e-07,1.2242115111286208e-07,5.107778208269676e-07,0.026531833689659834,1.9853882009791437e-07,1.9853882009791437e-07,,,,,,,,,,,,,,,,23,1.1163515569734273e-06,8.06484025222208e-07,-2.3986477470927525e-07,,,,1,7.258901448209431e-05
square,6,6,7,correlated-top,3.0,0.1,2.9930993638101184,0.01,0.19410172734653594,0.3333911855608436,Gurobi,TIME_LIMIT,,-1.480885837348374,-1.384219595378103,-1.3842195900386582,-5.339444664187454e-09,0.09666624730971574,3.857368210951364e-09,0.06527596177353089,5.0035060830414295,,,,,,,,,,,,,,,,,,,,,,5.0,0.06983447011806422,1,,
square,6,6,7,correlated-top,3.0,0.1,2.9930993638101184,0.01,0.19410172734653594,0.3333911855608436,Lazy SEP,Optimal,-1.3842195910180126,-1.3842195947502887,-1.3842195910180126,-1.3842195900386582,-9.793543753744416e-10,4.711630419151902e-09,7.075137367866494e-10,3.4038171667421553e-09,0.030640791985206306,4.99113559050486e-07,4.99113559050486e-07,3.7322760437774605e-09,2.6963034318631777e-09,,,,,1.2631582418931586e-08,2.1783651390736596e-08,1.2631582418931586e-08,2.1783651390736596e-08,coordinate,135,4,4,225,,,,,,,,,
square,6,6,8,correlated-top,3.0,0.1,2.913998246520099,0.01,0.14765809867018925,0.28660032748900477,Shor,Optimal,-1.9409726257491533,-1.9409726257491533,-0.4790196756972799,-1.6543722998415227,1.1753526241442427,0.2866003259076306,0.710452311282553,0.1476580978554564,0.0013728328049182892,1.7947262691372519,0.830136860151166,-2.3284707495463408e-11,1.1996412101111554e-11,0.2866003259076306,0.1476580978554564,1.0000000081135578,1.0000000081387,,,,,,,,,,,,,,,,,,
square,6,6,8,correlated-top,3.0,0.1,2.913998246520099,0.01,0.14765809867018925,0.28660032748900477,Full SEP,SolutionStatus.Optimal,-1.6543722998415227,-1.654372298935891,-1.6543722998415227,-1.6543722998415227,0.0,-9.056315697364425e-10,0.0,0.0,0.011353458277881145,9.636110243144118e-08,9.636110243144118e-08,-9.056315697364425e-10,5.474170293005968e-10,,,,,,,,,,,,,,,,,,,,,,
square,6,6,8,correlated-top,3.0,0.1,2.913998246520099,0.01,0.14765809867018925,0.28660032748900477,Dual LOP/TRS,OPTIMAL,-1.6543722982601485,-1.6543727732894107,-1.6543722982601485,-1.6543722998415227,1.5813741427450623e-09,4.7344788800529614e-07,9.55875616931296e-10,2.861796903632146e-07,0.023893124889582396,2.9538723841299504e-09,2.9538723841299504e-09,,,,,,,,,,,,,,,,23,1.2529899975355363e-06,7.573806930128572e-07,-7.779607367197627e-07,,,,0,6.600129438401487e-08
square,6,6,8,correlated-top,3.0,0.1,2.913998246520099,0.01,0.14765809867018925,0.28660032748900477,Gurobi,TIME_LIMIT,,-1.782760376666273,-1.6543722982680782,-1.6543722998415227,1.5734444858139796e-09,0.12838807682475029,9.510824655155944e-10,0.07201645184914501,5.00360987521708,,,,,,,,,,,,,,,,,,,,,,5.0,0.07760531201628625,1,,
square,6,6,8,correlated-top,3.0,0.1,2.913998246520099,0.01,0.14765809867018925,0.28660032748900477,Lazy SEP,Optimal,-1.6543722994591004,-1.654372299096179,-1.6543722994591004,-1.6543722998415227,3.8242231603646815e-10,-7.453435646453954e-10,2.3115855848958638e-10,0.0,0.030497417028527707,4.620286713899477e-08,4.620286713899477e-08,-3.6292124860892727e-10,2.1937096548798897e-10,,,,,2.8496580269099514e-10,4.756588220331635e-10,2.8496580269099514e-10,4.756588220331635e-10,coordinate,150,4,4,225,,,,,,,,,
square,6,6,9,correlated-top,3.0,0.1,3.1493954610567028,0.01,0.14162213039868018,0.2667063359001036,Shor,Optimal,-1.8832249956225,-1.8832249956225,-0.4648833600940748,-1.616518698290245,1.1516353381961704,0.2667062973322549,0.712416960851878,0.14162210991899837,0.0014619170688092709,1.8004901771671598,0.830652318200925,1.336686317188196e-11,7.097857772147689e-12,0.2667062973322549,0.14162210991899837,1.0000000015591328,1.0000000015902912,,,,,,,,,,,,,,,,,,
square,6,6,9,correlated-top,3.0,0.1,3.1493954610567028,0.01,0.14162213039868018,0.2667063359001036,Full SEP,SolutionStatus.Optimal,-1.616518698290245,-1.6165186982399544,-1.616518698290245,-1.616518698290245,0.0,-5.0290660524865416e-11,0.0,0.0,0.012633041944354773,2.930923154964417e-09,2.930923154964417e-09,-5.0290660524865416e-11,3.111047250987984e-11,,,,,,,,,,,,,,,,,,,,,,
square,6,6,9,correlated-top,3.0,0.1,3.1493954610567028,0.01,0.14162213039868018,0.2667063359001036,Dual LOP/TRS,OPTIMAL,-1.6165186597223964,-1.616519768897097,-1.6165186597223964,-1.616518698290245,3.856784869249452e-08,1.0706068518384626e-06,2.385858495375702e-08,6.622912212010285e-07,0.023790125269442797,1.224658723477736e-07,1.224658723477736e-07,,,,,,,,,,,,,,,,23,1.2100058661701496e-06,7.485252512536239e-07,-1.0083116563919248e-07,,,,0,1.5920394325806223e-07
square,6,6,9,correlated-top,3.0,0.1,3.1493954610567028,0.01,0.14162213039868018,0.2667063359001036,Gurobi,TIME_LIMIT,,-1.6878803581304203,-1.616518697264618,-1.616518698290245,1.0256271387731886e-09,0.07136165984017517,6.344666101653949e-10,0.042278861470500716,5.003554041031748,,,,,,,,,,,,,,,,,,,,,,5.0,0.04414527403027042,1,,
square,6,6,9,correlated-top,3.0,0.1,3.1493954610567028,0.01,0.14162213039868018,0.2667063359001036,Lazy SEP,Optimal,-1.6165186984300075,-1.6165186982910846,-1.6165186984300075,-1.616518698290245,-1.3976242385638216e-10,8.395506512215434e-13,8.645889713006226e-11,5.193572162877429e-13,0.020202708954457194,1.3195960567149991e-08,1.3195960567149991e-08,-1.3892287320516061e-10,8.593953991381915e-11,,,,,3.110894624585095e-10,1.0597979671387654e-09,3.110894624585095e-10,1.0597979671387654e-09,coordinate,100,3,3,225,,,,,,,,,
square,8,8,0,correlated-top,3.0,0.1,3.0866984819065815,0.01,0.12416750536331216,0.22879689859377694,Shor,Optimal,-1.8426471396386748,-1.8426471396386748,-0.4882178446737589,-1.6138502483940724,1.1256324037203136,0.22879689124460234,0.6974825606281748,0.12416750137493344,0.0018253750167787075,1.7733820841853951,0.8168702878951083,2.4290702782536755e-10,1.3182503725211289e-10,0.22879689124460234,0.12416750137493344,1.000000012957881,1.0000000130292286,,,,,,,,,,,,,,,,,,
square,8,8,0,correlated-top,3.0,0.1,3.0866984819065815,0.01,0.12416750536331216,0.22879689859377694,Full SEP,SolutionStatus.Optimal,-1.6138502483940724,-1.6138502482799981,-1.6138502483940724,-1.6138502483940724,0.0,-1.1407430555721021e-10,0.0,0.0,0.04925216734409332,5.035002268270754e-09,5.035002268270754e-09,-1.1407430555721021e-10,7.068456671907725e-11,,,,,,,,,,,,,,,,,,,,,,
square,8,8,0,correlated-top,3.0,0.1,3.0866984819065815,0.01,0.12416750536331216,0.22879689859377694,Dual LOP/TRS,OPTIMAL,-1.6138502410448978,-1.6138510772075938,-1.6138502410448978,-1.6138502483940724,7.349174602211406e-09,8.288135213696535e-07,4.553814462974183e-09,5.135625790229224e-07,0.027764666825532913,2.3057871196699992e-08,2.3057871196699992e-08,,,,,,,,,,,,,,,,23,1.17238884844717e-06,7.26454172262118e-07,-3.36226153141439e-07,,,,0,2.8479913911206707e-08
square,8,8,0,correlated-top,3.0,0.1,3.0866984819065815,0.01,0.12416750536331216,0.22879689859377694,Gurobi,TIME_LIMIT,,-1.9485734002641926,-1.6138502462687718,-1.6138502483940724,2.125300602173752e-09,0.33472315187012014,1.3169131425227459e-09,0.17177856981150288,5.005839291960001,,,,,,,,,,,,,,,,,,,,,,5.0,0.20740657614874863,1,,
square,8,8,0,correlated-top,3.0,0.1,3.0866984819065815,0.01,0.12416750536331216,0.22879689859377694,Lazy SEP,Optimal,-1.6138502485497785,-1.6138502482974746,-1.6138502485497785,-1.6138502483940724,-1.557061146684191e-10,-9.659784083737577e-11,9.64811417963582e-11,0.0,0.10237512498861179,3.055921583698092e-08,3.055921583698092e-08,-2.523039555057949e-10,1.5633665870332e-10,,,,,1.6571554545263822e-10,9.83528281780826e-10,1.6571554545263822e-10,9.83528281780826e-10,coordinate,250,6,6,784,,,,,,,,,
square,8,8,1,correlated-top,3.0,0.1,3.1305428505373074,0.01,0.14252858113452035,0.2603403849092676,Shor,Optimal,-1.826583712803223,-1.826583712803223,-0.5014036926078438,-1.5662433313676238,1.06483963875978,0.2603403814355991,0.6798685858282159,0.14252857923279066,0.0018796660006046295,1.7651039191853901,0.8172064640423765,1.7718670974886663e-10,9.700442881807021e-11,0.2603403814355991,0.14252857923279066,1.0000000149685868,1.0000000148830008,,,,,,,,,,,,,,,,,,
square,8,8,1,correlated-top,3.0,0.1,3.1305428505373074,0.01,0.14252858113452035,0.2603403849092676,Full SEP,SolutionStatus.Optimal,-1.5662433313676238,-1.5662433323007352,-1.5662433313676238,-1.5662433313676238,0.0,9.331113659527546e-10,0.0,5.957639829706789e-10,0.05219254083931446,5.266784344506674e-09,5.266784344506674e-09,9.331113659527546e-10,5.957639829706789e-10,,,,,,,,,,,,,,,,,,,,,,
square,8,8,1,correlated-top,3.0,0.1,3.1305428505373074,0.01,0.14252858113452035,0.2603403849092676,Dual LOP/TRS,OPTIMAL,-1.5662433278939554,-1.5662435774651855,-1.5662433278939554,-1.5662433313676238,3.473668463982449e-09,2.4609756166249497e-07,2.2178344797479747e-09,1.5712598295903642e-07,0.02788745891302824,3.3545232852361946e-09,3.3545232852361946e-09,,,,,,,,,,,,,,,,23,1.1717137891054108e-06,7.481044493741623e-07,-9.221425587568888e-07,,,,0,2.911799266998862e-08
square,8,8,1,correlated-top,3.0,0.1,3.1305428505373074,0.01,0.14252858113452035,0.2603403849092676,Gurobi,TIME_LIMIT,,-3.431449362265684,-1.5662433322785887,-1.5662433313676238,-9.109648591021369e-10,1.86520603089806,5.81624093988547e-10,0.5435621610532874,5.005163291934878,,,,,,,,,,,,,,,,,,,,,,5.0,1.1908788318821266,1,,
square,8,8,1,correlated-top,3.0,0.1,3.1305428505373074,0.01,0.14252858113452035,0.2603403849092676,Lazy SEP,Optimal,-1.5662433197956285,-1.566243332037537,-1.5662433197956285,-1.5662433313676238,1.1571995361947529e-08,6.699132359955229e-10,7.388376461174145e-09,4.277197688842052e-10,0.08383600000524893,1.0694243988976074e-07,1.0694243988976074e-07,1.2241908597943052e-08,7.816096226898196e-09,,,,,8.989824631239207e-10,5.337127140425087e-09,8.989824631239207e-10,5.337127140425087e-09,coordinate,200,5,5,784,,,,,,,,,
square,8,8,2,correlated-top,3.0,0.1,3.145437193832434,0.01,0.02103650705728097,0.03746375492302767,Shor,Optimal,-1.7808923706305626,-1.7808923706305626,-0.5297825051378395,-1.7434286255757552,1.2136461204379156,0.03746374505480743,0.69612607171522,0.02103650151611498,0.0017096246592700481,1.7258884469697358,0.7971860689571781,2.5620772170498185e-10,1.4386479830573146e-10,0.03746374505480743,0.02103650151611498,1.000000023597436,1.0000000242250757,,,,,,,,,,,,,,,,,,
square,8,8,2,correlated-top,3.0,0.1,3.145437193832434,0.01,0.02103650705728097,0.03746375492302767,Full SEP,SolutionStatus.Optimal,-1.7434286255757552,-1.7434286260551037,-1.7434286255757552,-1.7434286255757552,0.0,4.79348560844528e-10,0.0,2.7494590468504646e-10,0.05353137478232384,1.0615220697670625e-08,1.0615220697670625e-08,4.79348560844528e-10,2.7494590468504646e-10,,,,,,,,,,,,,,,,,,,,,,
square,8,8,2,correlated-top,3.0,0.1,3.145437193832434,0.01,0.02103650705728097,0.03746375492302767,Dual LOP/TRS,OPTIMAL,-1.743428615707535,-1.7434288466020367,-1.743428615707535,-1.7434286255757552,9.868220240960568e-09,2.2102628149944792e-07,5.660237589423345e-09,1.2677677206628233e-07,0.028518499806523323,1.64454519552366e-08,1.64454519552366e-08,,,,,,,,,,,,,,,,23,1.1341228152161875e-06,6.505128198530191e-07,-9.03228313475779e-07,,,,0,5.769197539727928e-08
square,8,8,2,correlated-top,3.0,0.1,3.145437193832434,0.01,0.02103650705728097,0.03746375492302767,Gurobi,TIME_LIMIT,,-1.9957728007694957,-1.7434286250679027,-1.7434286255757552,5.078524267787543e-10,0.2523441751937405,2.912952209965232e-10,0.1264393297155097,5.004814208019525,,,,,,,,,,,,,,,,,,,,,,5.0,0.14474018154414822,1,,
square,8,8,2,correlated-top,3.0,0.1,3.145437193832434,0.01,0.02103650705728097,0.03746375492302767,Lazy SEP,Optimal,-1.7434286237135603,-1.7434286269324797,-1.7434286237135603,-1.7434286255757552,1.862194842772169e-09,1.3567245105150505e-09,1.0681222135819825e-09,7.78193319506388e-10,0.08133791701402515,1.974251394474824e-07,1.974251394474824e-07,3.2189193532872196e-09,1.846315532257165e-09,,,,,2.2485547625239466e-09,9.661000834662883e-09,2.2485547625239466e-09,9.661000834662883e-09,coordinate,200,5,5,784,,,,,,,,,
square,8,8,3,correlated-top,3.0,0.1,3.1576797490372948,0.01,0.08491161702560725,0.17567543046778078,Shor,Optimal,-2.068921033676716,-2.068921033676716,-0.4422316657704989,-1.893245609575727,1.4510139438052283,0.17567542410098902,0.7664161144577527,0.0849116139482584,0.0017419173382222652,1.8101610727101205,0.8238032499056278,8.140288443314603e-11,3.934557342117767e-11,0.17567542410098902,0.0849116139482584,1.000000006169953,1.0000000058899485,,,,,,,,,,,,,,,,,,
square,8,8,3,correlated-top,3.0,0.1,3.1576797490372948,0.01,0.08491161702560725,0.17567543046778078,Full SEP,SolutionStatus.Optimal,-1.893245609575727,-1.8932456098863684,-1.893245609575727,-1.893245609575727,0.0,3.106412904685385e-10,0.0,1.640787063476582e-10,0.05340495798736811,9.773933194143946e-10,9.773933194143946e-10,3.106412904685385e-10,1.640787063476582e-10,,,,,,,,,,,,,,,,,,,,,,
square,8,8,3,correlated-top,3.0,0.1,3.1576797490372948,0.01,0.08491161702560725,0.17567543046778078,Dual LOP/TRS,OPTIMAL,-1.8932456032089353,-1.8932465544236032,-1.8932456032089353,-1.893245609575727,6.366791760470392e-09,9.448478761608925e-07,3.3628979400602853e-09,4.990622451963476e-07,0.028154791798442602,5.770085642662685e-09,5.770085642662685e-09,,,,,,,,,,,,,,,,23,1.298425391427216e-06,6.858194926558417e-07,-3.472107232838084e-07,,,,0,2.383060748739131e-08
square,8,8,3,correlated-top,3.0,0.1,3.1576797490372948,0.01,0.08491161702560725,0.17567543046778078,Gurobi,TIME_LIMIT,,-2.050765578368673,-1.8932456098722577,-1.893245609575727,-2.965305778701577e-10,0.15751996879294605,1.566255198606616e-10,0.07681032413185362,5.0045862081460655,,,,,,,,,,,,,,,,,,,,,,5.0,0.08320102139681906,1,,
square,8,8,3,correlated-top,3.0,0.1,3.1576797490372948,0.01,0.08491161702560725,0.17567543046778078,Lazy SEP,Optimal,-1.8932456086387948,-1.8932456101228237,-1.8932456086387948,-1.893245609575727,9.369323095143045e-10,5.470965902532043e-10,4.948815435120799e-10,2.889728555703407e-10,0.06051508302334696,3.328557727128081e-08,3.328557727128081e-08,1.4840288997675088e-09,7.838543989394133e-10,,,,,3.966677923628037e-10,1.7851980496865947e-09,3.966677923628037e-10,1.7851980496865947e-09,coordinate,150,4,4,784,,,,,,,,,
