file,n,method,status,value,lower_bound,upper_bound,reference_value,bound_gap,relative_bound_gap,reference_error,relative_reference_error,runtime,pd_gap,relative_pd_gap,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
instance_5_89.mat,5,Full SEP,Optimal,-3.7837042447054245,-3.7837042447054245,-3.7837036443695258,-3.783704270718877,0.0,0.0,2.6013452281148375e-08,6.87512829225578e-09,0.01352129178121686,3.366843515095752e-08,8.898273483734914e-09,1.6854993654257327e-07,1.6854993654257327e-07,1.9999998238484658,1.5606340763396343e-07,12815302.793716611,1.0000000024573628,0.9999999205917519,0.9999997968158754,0.9999995858669616,0.0,6.340043339214674e-07,1.586635370908194e-07,1.6880142236289785e-14,1.6915979046165447e-14,1.6880142236289785e-14,1.6915979046165447e-14,,,,,,0,0,0,100,,,
instance_5_89.mat,5,Gurobi,OPTIMAL,-3.783704268768477,-3.783704951449369,-3.783704268768477,-3.783704270718877,6.807304919753676e-07,1.7991109262222206e-07,-6.807304919753676e-07,1.7991109262222206e-07,0.08305095927789807,,,,,,,,,,0.9999999995631776,0.9999999974460385,0.0,,1.8042656617702064e-07,,,,,,,,,,,,,,5.0,1.804265987307723e-07,1
instance_5_93.mat,5,Lazy KRON,Optimal,-10.819154799208825,-10.819154799208825,-10.819152218880678,-10.819154827494184,0.0,0.0,2.8285359832125323e-08,2.6143779512467216e-09,0.027048999909311533,7.500207566124573e-08,6.93234148629895e-09,1.998285763391742e-07,1.998285763391742e-07,1.9999997850882354,1.7606580116390702e-07,11359388.205244651,1.0000000133839646,1.0000000353015948,0.9999997397237363,0.9999996514011236,0.0,2.6553302223675246e-06,2.384962776292813e-07,,,,,,0.0,0.0,0.0,0.0,4,5,5,,,,
instance_5_93.mat,5,Full SEP,Optimal,-10.819154829943798,-10.819154829943798,-10.819154748338317,-10.819154827494184,2.4496138451013394e-09,2.2641452900938513e-10,-2.4496138451013394e-09,2.2641452900938513e-10,0.013037209399044514,2.810052635027205e-09,2.5972940393180437e-10,6.2016031739123215e-09,6.2016031739123215e-09,1.9999999931176806,5.728205489582588e-09,349149484.381263,1.0000000002313165,1.0000000012855599,0.9999999920167058,0.9999999891847415,0.0,8.441553411842051e-08,7.54268542839748e-09,1.9710334538903036e-13,1.9722854798914527e-13,1.9710334538903036e-13,1.9722854798914527e-13,,,,,,0,0,0,100,,,
instance_5_93.mat,5,Gurobi,OPTIMAL,-10.819154828301471,-10.819163299767661,-10.819154828301471,-10.819154827494184,8.472273476556325e-06,7.830802846591903e-07,-8.472273476556325e-06,7.830802846591903e-07,0.04246270889416337,,,,,,,,,,0.9999999997968633,1.0,0.0,,7.830056682901071e-07,,,,,,,,,,,,,,5.0,7.830062813884637e-07,1
instance_5_107.mat,5,Lazy KRON,Optimal,-17.267412867637745,-17.267412867637745,-15.372619856334882,-17.264714878034184,0.0026979896035612683,0.0001562474717111669,-0.0026979896035612683,0.0001562474717111669,0.07151008304208517,-1.7578260980144478e-07,1.0180020084589116e-08,0.0855402007288647,0.0855402007288647,1.9021301044520824,0.07696273562426925,24.714949241646618,1.0000000185527615,1.000000027053882,0.8861097583253312,0.8427664144028579,0.0,1.8947928355202528,0.10973230476547227,,,,,,6.296824685769631e-07,6.296824685769631e-07,8.128037611620711e-08,8.128037611620711e-08,21,22,22,,,,
instance_5_107.mat,5,Full SEP,Optimal,-17.264714958749757,-17.264714958749757,-17.26471469756857,-17.264714878034184,8.07155728921316e-08,4.675175529105678e-09,-8.07155728921316e-08,4.675175529105678e-09,0.013079625088721514,-2.0305972014966756e-08,1.1761544898646408e-09,1.1679765537872983e-08,1.1679765537872983e-08,1.9999999870665408,1.0600690300148236e-08,188666957.5696003,1.0000000019120767,1.0000000027058424,0.999999985207965,0.9999999818852068,0.0,2.4087521310889315e-07,1.5128033433966037e-08,2.7078968617737082e-15,2.7228415629709007e-15,2.7078968617737082e-15,2.7228415629709007e-15,,,,,,0,0,0,100,,,
instance_5_107.mat,5,Gurobi,OPTIMAL,-17.264714934295874,-17.264725207014177,-17.264714934295874,-17.264714878034184,1.032897999309057e-05,5.982707439151244e-07,-1.032897999309057e-05,5.982707439151244e-07,0.061113249976187944,,,,,,,,,,1.0,0.9999999997817197,0.0,,5.950119784414198e-07,,,,,,,,,,,,,,5.0,5.948226921095801e-07,2
instance_5_124.mat,5,Lazy KRON,Optimal,-20.633385633101582,-20.633385633101582,-20.559700448614016,-20.633368636868262,1.699623332029887e-05,8.237248904528917e-07,-1.699623332029887e-05,8.237248904528917e-07,0.04579483298584819,-1.1119582055130195e-07,5.389121423336047e-09,0.0029786272316151266,0.0029786272316151266,1.9967439064995078,0.0027461077420697804,727.117831507417,1.0000000275713552,1.0000000516883083,0.9962093892967159,0.9945114569206486,0.0,0.07368507329174534,0.003571163055730163,,,,,,7.790631345422081e-07,7.790631345422081e-07,9.749073669000154e-08,9.749073669000154e-08,14,15,15,,,,
instance_5_124.mat,5,Full SEP,Optimal,-20.633368638271868,-20.633368638271868,-20.633368630839293,-20.633368636868262,1.403606120220502e-09,6.802602836344516e-11,-1.403606120220502e-09,6.802602836344516e-11,0.013108707964420319,-3.6776626188839145e-10,1.7823859416064476e-11,3.1413621610098764e-10,3.1413621610098764e-10,1.9999999997132574,3.039244335369632e-10,6580583128.634894,1.0000000000583886,1.0000000001954554,0.9999999996716802,0.999999999534108,0.0,7.064809182111276e-09,3.602211337519232e-10,2.1470914700231419e-13,2.8044084476164507e-13,2.1470914700231419e-13,2.8044084476164507e-13,,,,,,0,0,0,100,,,
