instance,formulation,theta_semantics,generator,normalization,normalization_center_x1,normalization_center_x2,normalization_radius,num_sites,seed,method,status,theta_bound,distance_bound,squared_distance_bound,theta_reference,reference_method,theta_feasible_grid,theta_gurobi,gurobi_status,gurobi_gap,gurobi_runtime,grid_x1,grid_x2,runtime,relaxation_gap,rel_gap,eval_ratio,soc_pair_blocks,sep_pair_blocks,num_distance_blocks,num_hull_facets,num_cone_blocks,num_nonnegative_rows,radius_squared,lazy_cut_strategy,n_cuts,n_rounds,max_skew_violation
regular_5,unit-sphere,distance,regular,none,0.0,0.0,1.0,5,,Lazy SEP,PrimalAndDualFeasible,1.0257783242571639,1.0257783242571639,1.0522211705158353,0.9999999999999999,planar-arrangement,0.998964047222919,,,,,4.0168246381865277e-17,-2.9183939271822596e-17,0.1403289589798078,0.025778324257163976,5.786096419949415e-13,3.722524571846253,15,15,5,5,7,5,1.0,coordinate,135,4,2.717713231451047e-12
regular_6,unit-sphere,distance,regular,none,0.0,0.0,1.0,6,,Shor,PrimalAndDualFeasible,1.414213562122828,1.414213562122828,1.999999999292138,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.0030598340090364218,0.414213562122828,9.269040831522925e-12,5.999999999595556,21,0,6,6,8,6,1.0,,0,1,
regular_6,unit-sphere,distance,regular,none,0.0,0.0,1.0,6,,RLT,PrimalAndDualFeasible,1.4142135621119698,1.4142135621119698,1.9999999992614264,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.007836584001779556,0.4142135621119698,1.756776452330222e-11,5.9999996185464815,21,0,6,6,8,6,1.0,,0,1,
regular_6,unit-sphere,distance,regular,none,0.0,0.0,1.0,6,,KRON,PrimalAndDualFeasible,1.1332032514200232,1.1332032514200232,1.2841496090289124,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.20809533295687288,0.1332032514200232,3.914749584146391e-11,4.884707891601348,21,0,6,6,8,6,1.0,,0,1,
regular_6,unit-sphere,distance,regular,none,0.0,0.0,1.0,6,,Full SEP,PrimalAndDualFeasible,1.001734606703154,1.001734606703154,1.0034722222667227,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.12538424995727837,0.0017346067031540624,8.74449141091374e-12,2.2622782819415597,21,21,6,6,8,6,1.0,,0,1,
regular_6,unit-sphere,distance,regular,none,0.0,0.0,1.0,6,,Lazy SEP,PrimalAndDualFeasible,1.001734606686111,1.001734606686111,1.0034722222325776,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.3324930409435183,0.0017346066861110288,2.669231066452583e-12,2.2622762701954713,21,21,6,6,8,6,1.0,coordinate,180,5,3.727805588836742e-11
regular_7,unit-sphere,distance,regular,none,0.0,0.0,1.0,7,,Shor,PrimalAndDualFeasible,1.414213562050926,1.414213562050926,1.9999999990887682,0.9999999999999999,planar-arrangement,0.9960212767498653,,,,,-0.0,0.0,0.0035574169596657157,0.4142135620509261,1.4835646636346847e-11,5.999999999276657,28,0,7,7,9,7,1.0,,0,1,
regular_7,unit-sphere,distance,regular,none,0.0,0.0,1.0,7,,RLT,PrimalAndDualFeasible,1.4142135621284873,1.4142135621284873,1.9999999993081448,0.9999999999999999,planar-arrangement,0.9960212767498653,,,,,-0.0,0.0,0.010041208006441593,0.41421356212848737,2.5338466120792118e-11,5.99999886191797,28,0,7,7,9,7,1.0,,0,1,
regular_7,unit-sphere,distance,regular,none,0.0,0.0,1.0,7,,KRON,PrimalAndDualFeasible,1.1495843816869034,1.1495843816869034,1.3215442506184598,0.9999999999999999,planar-arrangement,0.9960212767498653,,,,,-0.0,0.0,0.5962040000595152,0.14958438168690347,1.20459289519451e-11,5.253280849998385,28,0,7,7,9,7,1.0,,0,1,
regular_7,unit-sphere,distance,regular,none,0.0,0.0,1.0,7,,Full SEP,PrimalAndDualFeasible,1.0103153954094117,1.0103153954094117,1.020737198201276,0.9999999999999999,planar-arrangement,0.9960212767498653,,,,,-0.0,0.0,0.40984458301682025,0.010315395409411843,1.083549292310972e-10,2.7878377031505783,28,28,7,7,9,7,1.0,,0,1,
regular_7,unit-sphere,distance,regular,none,0.0,0.0,1.0,7,,Lazy SEP,PrimalAndDualFeasible,1.0103153954093098,1.0103153954093098,1.02073719820107,0.9999999999999999,planar-arrangement,0.9960212767498653,,,,,-0.0,0.0,0.8369041249388829,0.010315395409309924,1.9120643628964454e-14,2.7877935600236867,28,28,7,7,9,7,1.0,coordinate,246,6,2.5184687587420756e-09
regular_8,unit-sphere,distance,regular,none,0.0,0.0,1.0,8,,Shor,PrimalAndDualFeasible,1.4142135619560985,1.4142135619560985,1.9999999988205557,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.0037532499991357327,0.4142135619560985,1.8537767646825485e-11,5.999999998876459,36,0,8,8,10,8,1.0,,0,1,
regular_8,unit-sphere,distance,regular,none,0.0,0.0,1.0,8,,RLT,PrimalAndDualFeasible,1.4142135620893082,1.4142135620893082,1.9999999991973294,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.015069582965224981,0.41421356208930815,1.655050161941573e-11,5.9999999992736,36,0,8,8,10,8,1.0,,0,1,
regular_8,unit-sphere,distance,regular,none,0.0,0.0,1.0,8,,KRON,PrimalAndDualFeasible,1.1332032487481962,1.1332032487481962,1.2841496029734663,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,1.093712417059578,0.13320324874819622,7.271685236082337e-12,4.884708306421938,36,0,8,8,10,8,1.0,,0,1,
regular_8,unit-sphere,distance,regular,none,0.0,0.0,1.0,8,,Full SEP,PrimalAndDualFeasible,1.0017346067014639,1.0017346067014639,1.0034722222633365,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.20613504108041525,0.0017346067014638589,5.3065652425931416e-11,2.2559956349699255,36,36,8,8,10,8,1.0,,0,1,
regular_8,unit-sphere,distance,regular,none,0.0,0.0,1.0,8,,Lazy SEP,PrimalAndDualFeasible,1.0017346066239414,1.0017346066239414,1.0034722221080228,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,1.2722016669576988,0.001734606623941426,6.170130872810609e-12,2.255971086956818,36,36,8,8,10,8,1.0,coordinate,312,8,3.6873430828468176e-10
regular_10,unit-sphere,distance,regular,none,0.0,0.0,1.0,10,,Shor,PrimalAndDualFeasible,1.4142135619001341,1.4142135619001341,1.9999999986622645,0.9999999999999999,planar-arrangement,0.9999999999999999,,,,,-0.0,0.0,0.0038665829924866557,0.41421356190013425,1.713206386880431e-11,5.99999999759312,55,0,10,10,12,10,1.0,,0,1,
regular_10,unit-sphere,distance,regular,none,0.0,0.0,1.0,10,,RLT,PrimalAndDualFeasible,1.4142135622916705,1.4142135622916705,1.9999999997696967,0.9999999999999999,planar-arrangement,0.9999999999999999,,,,,-0.0,0.0,0.01806416700128466,0.4142135622916706,5.33988445227671e-12,5.999996285686052,55,0,10,10,12,10,1.0,,0,1,
regular_10,unit-sphere,distance,regular,none,0.0,0.0,1.0,10,,KRON,PrimalAndDualFeasible,1.1332032518891078,1.1332032518891078,1.2841496100920486,0.9999999999999999,planar-arrangement,0.9999999999999999,,,,,-0.0,0.0,2.437328957952559,0.13320325188910787,3.01922580410226e-11,4.884707861881478,55,0,10,10,12,10,1.0,,0,1,
regular_10,unit-sphere,distance,regular,none,0.0,0.0,1.0,10,,Full SEP,PrimalAndDualFeasible,1.0017346066699317,1.0017346066699317,1.0034722222001629,0.9999999999999999,planar-arrangement,0.9999999999999999,,,,,-0.0,0.0,0.7868560410570353,0.0017346066699318596,1.1539891413973075e-10,2.257790554421902,55,55,10,10,12,10,1.0,,0,1,
regular_10,unit-sphere,distance,regular,none,0.0,0.0,1.0,10,,Lazy SEP,PrimalAndDualFeasible,1.0017346066800414,1.0017346066800414,1.0034722222204173,0.9999999999999999,planar-arrangement,0.9999999999999999,,,,,-0.0,0.0,3.6604069171007723,0.0017346066800415505,7.359115712237394e-14,2.25775223317657,55,55,10,10,12,10,1.0,coordinate,492,12,5.383420344106635e-10
regular_12,unit-sphere,distance,regular,none,0.0,0.0,1.0,12,,Shor,PrimalAndDualFeasible,1.4142135621849334,1.4142135621849334,1.9999999994677986,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.003649375052191317,0.41421356218493344,5.538187130267473e-12,5.999999999345205,78,0,12,12,14,12,1.0,,0,1,
regular_12,unit-sphere,distance,regular,none,0.0,0.0,1.0,12,,RLT,PrimalAndDualFeasible,1.4142135622614829,1.4142135622614829,1.9999999996843132,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.022180750034749508,0.41421356226148287,6.986911441691777e-13,5.999997665396048,78,0,12,12,14,12,1.0,,0,1,
regular_12,unit-sphere,distance,regular,none,0.0,0.0,1.0,12,,KRON,PrimalAndDualFeasible,1.1332032524728344,1.1332032524728344,1.2841496114150104,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,2.9906181669794023,0.13320325247283438,3.7615408104734445e-12,4.884707895905469,78,0,12,12,14,12,1.0,,0,1,
regular_12,unit-sphere,distance,regular,none,0.0,0.0,1.0,12,,Full SEP,PrimalAndDualFeasible,1.0017346066884902,1.0017346066884902,1.0034722222373442,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,0.6087455829838291,0.0017346066884902367,3.528762482083874e-11,2.2556943170377433,78,78,12,12,14,12,1.0,,0,1,
regular_12,unit-sphere,distance,regular,none,0.0,0.0,1.0,12,,Lazy SEP,PrimalAndDualFeasible,1.001734606680909,1.001734606680909,1.0034722222221555,1.0,planar-arrangement,1.0,,,,,-0.0,0.0,9.99458641698584,0.0017346066809089677,9.531384808010057e-15,2.2541511139452397,78,78,12,12,14,12,1.0,coordinate,684,15,7.198244653559924e-09
