file,n,method,status,value,lower_bound,upper_bound,reference_value,bound_gap,relative_bound_gap,reference_error,relative_reference_error,runtime,pd_gap,relative_pd_gap,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
generated_centered_n_25_seed_352,25,Lazy KRON,Optimal,-6.92514465436279,-6.92514465436279,-6.925141613567465,,,,,,1.1159388750093058,7.406448787605768e-10,1.0695009501266894e-10,5.026890896149992e-07,5.026890896149992e-07,1.9999995743257148,4.19745573328559e-07,4764790.152438845,1.0000000049862925,1.0000000253264214,0.9999994903883906,0.9999994483085686,0.0,3.0415359697499866e-06,4.3909484590412815e-07,,,,,,4.016825072496632e-08,4.016825072496632e-08,1.4345804363450064e-09,1.4345804363450064e-09,4,5,5,,,,
generated_centered_n_25_seed_375,25,Lazy KRON,Optimal,-7.694399628283314,-7.694399628283314,-7.694399285933787,,,,,,0.7525417089927942,-5.6296398653898905e-09,7.316542079119837e-10,4.653672378950886e-08,4.653672378950886e-08,1.99999996226187,3.28097581629147e-08,60957473.454421744,1.0000000093934887,1.0000000218935554,0.9999999482423421,0.9999999418605916,0.0,3.367198875281474e-07,4.449333852314068e-08,,,,,,0.0,0.0,0.0,0.0,2,3,3,,,,
generated_centered_n_25_seed_421,25,Lazy KRON,Optimal,-7.76996746664962,-7.76996746664962,-7.769955930120884,,,,,,2.0005288330139592,-8.676082074998703e-09,1.1166175549947054e-09,1.6922200833532237e-06,1.6922200833532237e-06,1.9999987286451026,1.2049437790749416e-06,1659827.423799424,1.0000000157706155,1.0000000289662967,0.9999982270702843,0.9999986682849957,0.0,1.1527852653792081e-05,1.4847589498134138e-06,,,,,,7.286918771741453e-08,7.286918771741453e-08,2.6024712665532758e-09,2.6024712665532758e-09,9,10,10,,,,
generated_centered_n_25_seed_423,25,Lazy KRON,Optimal,-7.330323876233999,-7.330323876233999,-4.508672247555873,,,,,,3.875863792025484,-3.750955102077569e-11,5.1170387085333614e-12,0.4353105741129478,0.4353105741129478,1.5477589553978088,0.4255254487758018,3.6372888151591667,1.0000000002853477,1.0000000007100762,0.5320105749215787,0.6321154255962904,0.0,2.821651628640616,0.38492864385246883,,,,,,1.494674852654387e-06,1.494674852654387e-06,5.499853067790301e-08,5.499853067790301e-08,19,20,20,,,,
generated_centered_n_30_seed_45,30,Lazy KRON,Optimal,-8.49152597438582,-8.49152597438582,-8.491443918679332,,,,,,30.39828491595108,-2.014907352076989e-09,2.3728448316060463e-10,1.202154021401571e-05,1.202154021401571e-05,1.9999890585066313,1.0925971968927721e-05,183049.07464474402,1.000000009486508,1.0000000157960993,0.9999879582274079,0.9999874483790244,0.0,8.205369157998632e-05,9.663246245121847e-06,,,,,,1.4590532377239106e-06,1.4590532377239106e-06,4.4213767238217154e-08,4.4213767238217154e-08,8,9,9,,,,
generated_centered_n_30_seed_273,30,Lazy KRON,Optimal,-7.833758520701831,-7.833758520701831,-4.549892518678325,,,,,,133.94943875004537,8.153904218488606e-10,1.0408674452934365e-10,0.47698043643550064,0.47698043643550064,1.580534149508586,0.3796397062010543,4.16324774171948,1.0000000060598015,1.0000000312936768,0.4841052088817848,0.5617789669849224,0.0,3.283866002838897,0.4191941828874887,,,,,,1.9031073083217957e-06,1.9031073083217957e-06,5.934052260086895e-08,5.934052260086895e-08,36,37,37,,,,
generated_centered_n_30_seed_79,30,Lazy KRON,Optimal,-7.860691605021154,-7.860691605021154,-7.860680984831357,,,,,,9.629976083058864,-1.4572716366956229e-09,1.8538720381356332e-10,1.5553436222198514e-06,1.5553436222198514e-06,1.9999989063870618,1.0909740548431897e-06,1833223.1619151842,1.000000010967969,1.0000000124153159,0.9999984421794624,0.9999976955961972,0.0,1.061873252528045e-05,1.3510503058195684e-06,,,,,,1.523541439864234e-07,1.523541439864234e-07,4.616792761989271e-09,4.616792761989271e-09,2,3,3,,,,
generated_centered_n_30_seed_126,30,Lazy KRON,Optimal,-8.427880314383565,-8.427880314383565,-8.427469677631628,,,,,,20.505922207958065,3.3312730352008657e-10,3.9526819448485764e-11,6.725435745758143e-05,6.725435745758143e-05,1.999935787710518,6.419617034828087e-05,31153.506149359808,1.0000000072339439,1.000000016516857,0.9999327278896488,0.9999564931548383,0.0,0.0004106370850642804,4.872360980686421e-05,,,,,,3.1678507531566026e-06,3.1678507531566026e-06,9.59957987990368e-08,9.59957987990368e-08,5,6,6,,,,
generated_centered_n_30_seed_146,30,Lazy KRON,Optimal,-7.387090223352029,-7.387090223352029,-7.386931077284946,,,,,,19.773054208024405,1.3536993748175519e-10,1.8325204294083817e-11,2.689091230276497e-05,2.689091230276497e-05,1.9999817380523464,1.8256976215531548e-05,109546.16550088534,1.0000000035370342,1.0000000066881154,0.9999731037395789,0.9999792238231442,0.0,0.00015914620245283118,2.154380984542493e-05,,,,,,2.316639059558602e-06,2.316639059558602e-06,7.02012810304622e-08,7.02012810304622e-08,5,6,6,,,,
generated_centered_n_30_seed_149,30,Lazy KRON,Optimal,-9.686081543440746,-9.686081543440746,-9.685970371222608,,,,,,9.043786542024463,-3.988278152178282e-09,4.117535181065121e-10,1.2916231414985768e-05,1.2916231414985768e-05,1.9999922909681631,7.708312364336997e-06,259459.16517618773,1.0000000210890319,0.9064443895020866,0.9999870834860553,0.9064292231062465,0.0,0.00011116822986068087,1.1477522426405445e-05,,,,,,1.631800880378181e-06,1.631800880378181e-06,4.9589338440960505e-08,4.9589338440960505e-08,2,3,3,,,,
generated_centered_n_30_seed_160,30,Lazy KRON,Optimal,-9.585153184239052,-9.585153184239052,-9.585149103625062,,,,,,9.433818916906603,-2.703881563093091e-10,2.8209059481063967e-11,4.992069466991761e-07,4.992069466991761e-07,1.9999996852994084,3.1487487221441687e-07,6351728.454017413,1.0000000009445806,0.9999999999451581,0.9999995008660114,0.9999996781288121,0.0,4.080343602552716e-06,4.257223554255568e-07,,,,,,4.56335471771726e-08,4.56335471771726e-08,1.3828347959178984e-09,1.3828347959178984e-09,2,3,3,,,,
generated_centered_n_30_seed_206,30,Lazy KRON,Optimal,-7.82480838113538,-7.82480838113538,-7.824803968409002,,,,,,13.245021749986336,-5.115243340014786e-09,6.537212275187452e-10,7.50160228090588e-07,7.50160228090588e-07,1.9999992994059235,6.746285002167889e-07,2964593.548542987,1.0000000022723317,1.0000000828448599,0.9999992248464232,0.999999412339297,0.0,4.4076111347379765e-06,5.639405034782084e-07,,,,,,2.8440442977979252e-08,2.8440442977979252e-08,8.618316406518148e-10,8.618316406518148e-10,3,4,4,,,,
generated_centered_n_30_seed_306,30,Lazy KRON,Optimal,-8.413062846735132,-8.413062846735132,-8.412850665055945,,,,,,42.665623584063724,1.8421530967316357e-10,2.1896342988172525e-11,2.792658584074792e-05,2.792658584074792e-05,1.9999707453820752,2.685068230997879e-05,74484.9133550251,1.0000000046176267,1.000000005842026,0.9999684571899115,0.9999654398841498,0.0,0.00021218186340199452,2.5220503287815858e-05,,,,,,6.838057203088095e-07,6.838057203088095e-07,2.0721426687418165e-08,2.0721426687418165e-08,11,12,12,,,,
generated_centered_n_30_seed_216,30,Lazy KRON,Optimal,-7.914583009080286,-7.914583009080286,-7.5705730289684965,,,,,,68.16095895902254,-2.4011903576592886e-11,3.0338810710614036e-12,0.04120327305434768,0.04120327305434768,1.9590578490711177,0.0294191013179688,66.59135600021034,1.0000000003998102,1.0000000006479797,0.9481533047692401,0.9358087987942336,0.0,0.34400998008777783,0.04346533225024137,,,,,,2.2691931744300194e-06,2.2691931744300194e-06,6.900133955661258e-08,6.900133955661258e-08,18,19,19,,,,
