instance,formulation,theta_semantics,generator,normalization,normalization_center_x1,normalization_center_x2,normalization_radius,num_sites,seed,method,status,theta_bound,distance_bound,squared_distance_bound,theta_reference,reference_method,theta_feasible_grid,theta_gurobi,gurobi_status,gurobi_gap,gurobi_runtime,grid_x1,grid_x2,runtime,relaxation_gap,rel_gap,eval_ratio,soc_pair_blocks,sep_pair_blocks,num_distance_blocks,num_hull_facets,num_cone_blocks,num_nonnegative_rows,radius_squared,lazy_cut_strategy,n_cuts,n_rounds,max_skew_violation
random_disk_normalized_4_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.7026052517439945,0.2133607353970239,0.5205033027843393,4,6,RLT,PrimalAndDualFeasible,1.2917329661606896,1.2917329661606896,1.6685740558662931,0.8492259649802238,planar-arrangement,0.7202406771249732,,,,,-0.13384404502571984,-0.09933088058332074,0.004652125062420964,0.4425070011804657,3.376050743435453e-13,2.8326880731662873,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.7026052517439945,0.2133607353970239,0.5205033027843393,4,6,KRON,PrimalAndDualFeasible,0.9290037139559477,0.9290037139559477,0.8630479005439443,0.8492259649802238,planar-arrangement,0.7202406771249732,,,,,-0.13384404502571984,-0.09933088058332074,0.06988474994432181,0.07977774897572387,1.7562840071150276e-11,3.023694660166964,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.7026052517439945,0.2133607353970239,0.5205033027843393,4,6,Full SEP,PrimalAndDualFeasible,0.8519982106877225,0.8519982106877225,0.7259009510150808,0.8492259649802238,planar-arrangement,0.7202406771249732,,,,,-0.13384404502571984,-0.09933088058332074,0.046746541978791356,0.0027722457074986773,1.8739054752359152e-10,2.023868821269932,10,10,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.2672767103427626,0.09312636296120175,0.8120585166250125,4,7,Shor,PrimalAndDualFeasible,1.1620531120357431,1.1620531120357431,1.3503674351919555,0.6946376112790359,planar-arrangement,0.4803525017169021,,,,,0.1105744523883403,0.3463051631101379,0.0021167920203879476,0.46741550075670724,2.0187747282974195e-11,5.807479663345499,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.2672767103427626,0.09312636296120175,0.8120585166250125,4,7,RLT,PrimalAndDualFeasible,1.162053112143748,1.162053112143748,1.3503674354429702,0.6946376112790359,planar-arrangement,0.4803525017169021,,,,,0.1105744523883403,0.3463051631101379,0.004253834020346403,0.4674155008647122,3.6024230673385216e-12,3.0487448088348517,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.2672767103427626,0.09312636296120175,0.8120585166250125,4,7,KRON,PrimalAndDualFeasible,0.9142673629457945,0.9142673629457945,0.835884810947857,0.6946376112790359,planar-arrangement,0.4803525017169021,,,,,0.1105744523883403,0.3463051631101379,0.07396662491373718,0.21962975166675858,7.371325771998727e-12,3.870957088946322,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.2672767103427626,0.09312636296120175,0.8120585166250125,4,7,Full SEP,PrimalAndDualFeasible,0.9135186696536496,0.9135186696536496,0.8345163598057738,0.6946376112790359,planar-arrangement,0.4803525017169021,,,,,0.1105744523883403,0.3463051631101379,0.045091958018019795,0.2188810583746137,8.963718656218589e-12,3.8173826301933445,10,10,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_8,unit-sphere,distance,random-disk,minimum-disk,-0.12297519919186924,0.12494996847130801,0.7665627205443133,4,8,Shor,PrimalAndDualFeasible,1.2858534914010797,1.2858534914010797,1.6534192013483466,0.8298621537021724,planar-arrangement,0.6882462351553209,,,,,0.14943394502329452,-0.13130837685941513,0.002050624927505851,0.4559913376989073,1.0880043855337531e-11,5.430915422158515,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_8,unit-sphere,distance,random-disk,minimum-disk,-0.12297519919186924,0.12494996847130801,0.7665627205443133,4,8,RLT,PrimalAndDualFeasible,1.2858534915115678,1.2858534915115678,1.6534192016324896,0.8298621537021724,planar-arrangement,0.6882462351553209,,,,,0.14943394502329452,-0.13130837685941513,0.004178375005722046,0.4559913378093954,1.3922539690863543e-11,2.834698669933222,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_8,unit-sphere,distance,random-disk,minimum-disk,-0.12297519919186924,0.12494996847130801,0.7665627205443133,4,8,KRON,PrimalAndDualFeasible,0.9592729685933593,0.9592729685933593,0.9202046282739161,0.8298621537021724,planar-arrangement,0.6882462351553209,,,,,0.14943394502329452,-0.13130837685941513,0.07933554193004966,0.1294108148911869,2.7511548594816304e-11,3.70471127949103,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_8,unit-sphere,distance,random-disk,minimum-disk,-0.12297519919186924,0.12494996847130801,0.7665627205443133,4,8,Full SEP,PrimalAndDualFeasible,0.8668486275135864,0.8668486275135864,0.7514265430221885,0.8298621537021724,planar-arrangement,0.6882462351553209,,,,,0.14943394502329452,-0.13130837685941513,0.04719274991657585,0.036986473811413956,4.243294604577841e-11,2.1546822317351157,10,10,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.027202043407265536,-0.0063367537800556595,0.9570939186702814,4,9,Shor,PrimalAndDualFeasible,1.3785846019529975,1.3785846019529975,1.9004955047419045,0.9504076803584409,planar-arrangement,0.9016492739087926,,,,,-0.027068376153433795,0.04523888347074442,0.0021755420602858067,0.42817692159455656,1.3947926464278486e-11,5.744594864810445,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.027202043407265536,-0.0063367537800556595,0.9570939186702814,4,9,RLT,PrimalAndDualFeasible,1.3777497845517703,1.3777497845517703,1.8981944688324495,0.9504076803584409,planar-arrangement,0.9016492739087926,,,,,-0.027068376153433795,0.04523888347074442,0.0045668750535696745,0.4273421041933294,3.118085321907823e-11,2.9635806285462274,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.027202043407265536,-0.0063367537800556595,0.9570939186702814,4,9,KRON,PrimalAndDualFeasible,1.1002183234149756,1.1002183234149756,1.21048035917806,0.9504076803584409,planar-arrangement,0.9016492739087926,,,,,-0.027068376153433795,0.04523888347074442,0.07388929196167737,0.1498106430565347,1.658243148222194e-11,4.135747346409573,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.027202043407265536,-0.0063367537800556595,0.9570939186702814,4,9,Full SEP,PrimalAndDualFeasible,1.0340149311763198,1.0340149311763198,1.0691868778955693,0.9504076803584409,planar-arrangement,0.9016492739087926,,,,,-0.027068376153433795,0.04523888347074442,0.045359459007158875,0.0836072508178789,2.0018084311191645e-11,3.0198317264551187,10,10,4,4,6,4,1.0,,0,1,
random_disk_normalized_6_seed_0,unit-sphere,distance,random-disk,minimum-disk,0.12188983363820924,0.007352757794215958,0.8704963313887282,6,0,Shor,PrimalAndDualFeasible,1.0384020078167138,1.0384020078167138,1.0782787298377825,0.6403557641877147,planar-arrangement,0.40846513230147624,,,,,0.6129386670259196,-0.4297251034983227,0.0024204590590670705,0.3980462436289991,3.136844412799198e-11,7.010153967785917,21,0,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_0,unit-sphere,distance,random-disk,minimum-disk,0.12188983363820924,0.007352757794215958,0.8704963313887282,6,0,RLT,PrimalAndDualFeasible,1.0300989438671486,1.0300989438671486,1.061103834156215,0.6403557641877147,planar-arrangement,0.40846513230147624,,,,,0.6129386670259196,-0.4297251034983227,0.00489487498998642,0.38974317967943395,4.7197406430292115e-11,4.354376454190903,21,0,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_0,unit-sphere,distance,random-disk,minimum-disk,0.12188983363820924,0.007352757794215958,0.8704963313887282,6,0,KRON,PrimalAndDualFeasible,0.9044111410923257,0.9044111410923257,0.8179595121319226,0.6403557641877147,planar-arrangement,0.40846513230147624,,,,,0.6129386670259196,-0.4297251034983227,0.17561695899348706,0.264055376904611,6.49754694492799e-11,4.167098150267264,21,0,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_0,unit-sphere,distance,random-disk,minimum-disk,0.12188983363820924,0.007352757794215958,0.8704963313887282,6,0,Full SEP,PrimalAndDualFeasible,0.897768241802901,0.897768241802901,0.8059878159898722,0.6403557641877147,planar-arrangement,0.40846513230147624,,,,,0.6129386670259196,-0.4297251034983227,0.09305587492417544,0.2574124776151864,4.287070698438811e-11,4.123869918091259,21,21,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_1,unit-sphere,distance,random-disk,minimum-disk,-0.13256287286139803,0.06431069801537538,0.7858458422982476,6,1,Shor,PrimalAndDualFeasible,1.1468121590188787,1.1468121590188787,1.315178128073542,0.6768484709028131,planar-arrangement,0.4543061849233646,,,,,-0.30345038020221626,-0.2255295791001121,0.0027112909592688084,0.4699636881160656,1.998070466019121e-11,5.826016642518538,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_1,unit-sphere,distance,random-disk,minimum-disk,-0.13256287286139803,0.06431069801537538,0.7858458422982476,6,1,RLT,PrimalAndDualFeasible,1.1468121590937497,1.1468121590937497,1.315178128245268,0.6768484709028131,planar-arrangement,0.4543061849233646,,,,,-0.30345038020221626,-0.2255295791001121,0.006824707961641252,0.4699636881909366,2.139489771681743e-13,3.0668299403619947,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_1,unit-sphere,distance,random-disk,minimum-disk,-0.13256287286139803,0.06431069801537538,0.7858458422982476,6,1,KRON,PrimalAndDualFeasible,0.936578824210769,0.936578824210769,0.8771798939600265,0.6768484709028131,planar-arrangement,0.4543061849233646,,,,,-0.30345038020221626,-0.2255295791001121,0.19518362497910857,0.2597303533079559,3.3518854358760564e-11,6.509481105829088,21,0,6,5,8,5,1.0,,0,1,
