instance,formulation,theta_semantics,generator,normalization,normalization_center_x1,normalization_center_x2,normalization_radius,num_sites,seed,method,status,theta_bound,distance_bound,squared_distance_bound,theta_reference,reference_method,theta_feasible_grid,theta_gurobi,gurobi_status,gurobi_gap,gurobi_runtime,grid_x1,grid_x2,runtime,relaxation_gap,rel_gap,eval_ratio,soc_pair_blocks,sep_pair_blocks,num_distance_blocks,num_hull_facets,num_cone_blocks,num_nonnegative_rows,radius_squared,lazy_cut_strategy,n_cuts,n_rounds,max_skew_violation
random_disk_normalized_10_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.07094315454677702,0.05890171568675352,0.8894365196304038,10,3,Shor,PrimalAndDualFeasible,1.1758703916038655,1.1758703916038655,1.382671177850628,0.6465846153414617,planar-arrangement,0.41650170556269256,,,,,0.11089871215694903,-0.1519932971148629,0.004363000043667853,0.5292857762624038,2.0280043243749003e-11,5.039457621110587,55,0,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.07094315454677702,0.05890171568675352,0.8894365196304038,10,3,RLT,PrimalAndDualFeasible,1.1758703915464106,1.1758703915464106,1.382671177715509,0.6465846153414617,planar-arrangement,0.41650170556269256,,,,,0.11089871215694903,-0.1519932971148629,0.011773583013564348,0.5292857762049489,1.181894694997632e-11,4.220198997624885,55,0,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.07094315454677702,0.05890171568675352,0.8894365196304038,10,3,KRON,PrimalAndDualFeasible,0.9591183375093844,0.9591183375093844,0.9199079853467653,0.6465846153414617,planar-arrangement,0.41650170556269256,,,,,0.11089871215694903,-0.1519932971148629,1.2895967910299078,0.31253372216792263,2.1715074183248362e-11,4.444710453139553,55,0,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.07094315454677702,0.05890171568675352,0.8894365196304038,10,3,Full SEP,PrimalAndDualFeasible,0.8866456902747101,0.8866456902747101,0.7861405800827171,0.6465846153414617,planar-arrangement,0.41650170556269256,,,,,0.11089871215694903,-0.1519932971148629,0.27725212497171015,0.24006107493324835,6.810796371325978e-11,3.7926776370940565,55,55,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.07094315454677702,0.05890171568675352,0.8894365196304038,10,3,Lazy SEP,PrimalAndDualFeasible,0.8866456900960892,0.8866456900960892,0.7861405797659702,0.6465846153414617,planar-arrangement,0.41650170556269256,,,,,0.11089871215694903,-0.1519932971148629,1.5804158330429345,0.24006107475462746,1.3984369218178472e-11,3.7926833721889115,55,55,10,7,12,7,1.0,coordinate,495,11,7.30380956612086e-13
random_disk_normalized_10_seed_4,unit-sphere,distance,random-disk,minimum-disk,-0.009980802281935578,-0.010451428860820065,0.9777245019488124,10,4,Shor,PrimalAndDualFeasible,1.1268245056168014,1.1268245056168014,1.269733466458549,0.6317629749580183,planar-arrangement,0.39723692242355463,,,,,0.18517901155618627,0.3190495626116865,0.0030981249874457717,0.4950615306587831,2.918222980928412e-11,4.671306634335706,55,0,10,8,12,8,1.0,,0,1,
random_disk_normalized_10_seed_4,unit-sphere,distance,random-disk,minimum-disk,-0.009980802281935578,-0.010451428860820065,0.9777245019488124,10,4,RLT,PrimalAndDualFeasible,1.1268245053036874,1.1268245053036874,1.2697334657528998,0.6317629749580183,planar-arrangement,0.39723692242355463,,,,,0.18517901155618627,0.3190495626116865,0.011052999994717538,0.49506153034566913,5.306648180337492e-13,3.153776673159199,55,0,10,8,12,8,1.0,,0,1,
random_disk_normalized_10_seed_4,unit-sphere,distance,random-disk,minimum-disk,-0.009980802281935578,-0.010451428860820065,0.9777245019488124,10,4,KRON,PrimalAndDualFeasible,0.9353831976999065,0.9353831976999065,0.8749417265393024,0.6317629749580183,planar-arrangement,0.39723692242355463,,,,,0.18517901155618627,0.3190495626116865,1.3050681250169873,0.30362022274188827,6.178835221248846e-11,4.619864564612972,55,0,10,8,12,8,1.0,,0,1,
random_disk_normalized_10_seed_4,unit-sphere,distance,random-disk,minimum-disk,-0.009980802281935578,-0.010451428860820065,0.9777245019488124,10,4,Full SEP,PrimalAndDualFeasible,0.8696725556706941,0.8696725556706941,0.7563303540867966,0.6317629749580183,planar-arrangement,0.39723692242355463,,,,,0.18517901155618627,0.3190495626116865,0.30499170906841755,0.23790958071267587,1.5252021867695476e-11,3.2780126082875105,55,55,10,8,12,8,1.0,,0,1,
random_disk_normalized_10_seed_4,unit-sphere,distance,random-disk,minimum-disk,-0.009980802281935578,-0.010451428860820065,0.9777245019488124,10,4,Lazy SEP,PrimalAndDualFeasible,0.8696725556706314,0.8696725556706314,0.7563303540866875,0.6317629749580183,planar-arrangement,0.39723692242355463,,,,,0.18517901155618627,0.3190495626116865,1.4527072500204667,0.23790958071261314,1.0975220732234447e-11,3.2780126080243353,55,55,10,8,12,8,1.0,coordinate,495,11,5.805024429900163e-13
random_disk_normalized_10_seed_5,unit-sphere,distance,random-disk,minimum-disk,0.026726899175129867,0.10110178300447564,0.895735315122397,10,5,Shor,PrimalAndDualFeasible,1.0889003154777186,1.0889003154777186,1.1857038970474751,0.6678211782780789,planar-arrangement,0.44374028299775803,,,,,0.3017880682513143,0.6257312815363425,0.0029798749601468444,0.42107913719963974,2.1332099807937324e-11,5.669804358322899,55,0,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_5,unit-sphere,distance,random-disk,minimum-disk,0.026726899175129867,0.10110178300447564,0.895735315122397,10,5,RLT,PrimalAndDualFeasible,1.0889003153960843,1.0889003153960843,1.185703896869692,0.6678211782780789,planar-arrangement,0.44374028299775803,,,,,0.3017880682513143,0.6257312815363425,0.008572458056733012,0.4210791371180055,1.952621639353172e-11,4.613009744786949,55,0,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_5,unit-sphere,distance,random-disk,minimum-disk,0.026726899175129867,0.10110178300447564,0.895735315122397,10,5,KRON,PrimalAndDualFeasible,0.9137709356157072,0.9137709356157072,0.8349773227760049,0.6678211782780789,planar-arrangement,0.44374028299775803,,,,,0.3017880682513143,0.6257312815363425,1.7690968749811873,0.24594975733762836,2.6966540112027815e-11,5.060883942161854,55,0,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_5,unit-sphere,distance,random-disk,minimum-disk,0.026726899175129867,0.10110178300447564,0.895735315122397,10,5,Full SEP,PrimalAndDualFeasible,0.8678695385907101,0.8678695385907101,0.7531975360136521,0.6678211782780789,planar-arrangement,0.44374028299775803,,,,,0.3017880682513143,0.6257312815363425,0.32138870807830244,0.2000483603126313,5.289524374063603e-11,5.081292857992121,55,55,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_5,unit-sphere,distance,random-disk,minimum-disk,0.026726899175129867,0.10110178300447564,0.895735315122397,10,5,Lazy SEP,PrimalAndDualFeasible,0.8678695385921137,0.8678695385921137,0.7531975360160883,0.6678211782780789,planar-arrangement,0.44374028299775803,,,,,0.3017880682513143,0.6257312815363425,1.6723564169369638,0.20004836031403483,4.0987435667716454e-11,5.081292859481213,55,55,10,5,12,5,1.0,coordinate,495,11,1.4474256005933408e-12
random_disk_normalized_10_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.029934086791543624,0.03603495953485943,0.9426754630572377,10,6,Shor,PrimalAndDualFeasible,1.0238140709956078,1.0238140709956078,1.0481952519685995,0.5863647430737305,planar-arrangement,0.3426503430413282,,,,,0.48767975012036524,-0.410925895815057,0.0032563330605626106,0.4374493279218773,5.225870925791202e-11,6.260006992910396,55,0,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.029934086791543624,0.03603495953485943,0.9426754630572377,10,6,RLT,PrimalAndDualFeasible,1.0238140710878627,1.0238140710878627,1.048195252157503,0.5863647430737305,planar-arrangement,0.3426503430413282,,,,,0.48767975012036524,-0.410925895815057,0.010416916920803487,0.43744932801413217,2.02344528518668e-11,4.747929625638531,55,0,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.029934086791543624,0.03603495953485943,0.9426754630572377,10,6,KRON,PrimalAndDualFeasible,0.9102894109580262,0.9102894109580262,0.8286268117023102,0.5863647430737305,planar-arrangement,0.3426503430413282,,,,,0.48767975012036524,-0.410925895815057,1.4753324160119519,0.32392466788429564,7.1385120037348315e-12,3.4646563254161094,55,0,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.029934086791543624,0.03603495953485943,0.9426754630572377,10,6,Full SEP,PrimalAndDualFeasible,0.9045967601916657,0.9045967601916657,0.8182952985492579,0.5863647430737305,planar-arrangement,0.3426503430413282,,,,,0.48767975012036524,-0.410925895815057,0.3471281249076128,0.31823201711793514,6.651690309666947e-11,3.4118924823106718,55,55,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_6,unit-sphere,distance,random-disk,minimum-disk,-0.029934086791543624,0.03603495953485943,0.9426754630572377,10,6,Lazy SEP,PrimalAndDualFeasible,0.9045967601922426,0.9045967601922426,0.8182952985503016,0.5863647430737305,planar-arrangement,0.3426503430413282,,,,,0.48767975012036524,-0.410925895815057,1.6859597089933231,0.318232017118512,1.2135514815270199e-11,3.4118924854973147,55,55,10,6,12,6,1.0,coordinate,495,11,1.1956387269140833e-11
random_disk_normalized_10_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.011187749659471337,0.11317536704220411,0.9892679730130365,10,7,Shor,PrimalAndDualFeasible,1.164154031359018,1.164154031359018,1.3552546087294535,0.5984221672825709,planar-arrangement,0.35676832532823843,,,,,-0.043718342188725695,-0.03071136474392002,0.0031634169863536954,0.565731864076447,3.712403565629825e-11,4.730572131958598,55,0,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.011187749659471337,0.11317536704220411,0.9892679730130365,10,7,RLT,PrimalAndDualFeasible,1.1641540309948741,1.1641540309948741,1.3552546078816143,0.5984221672825709,planar-arrangement,0.35676832532823843,,,,,-0.043718342188725695,-0.03071136474392002,0.009470832999795675,0.5657318637123032,2.5652104589488728e-11,2.5208484708378007,55,0,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.011187749659471337,0.11317536704220411,0.9892679730130365,10,7,KRON,PrimalAndDualFeasible,0.9516209079545735,0.9516209079545735,0.9055823524562869,0.5984221672825709,planar-arrangement,0.35676832532823843,,,,,-0.043718342188725695,-0.03071136474392002,1.6978214170085266,0.35319874067200263,1.96920257877764e-12,5.126376506576913,55,0,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.011187749659471337,0.11317536704220411,0.9892679730130365,10,7,Full SEP,PrimalAndDualFeasible,0.8586031340349096,0.8586031340349096,0.737199341774569,0.5984221672825709,planar-arrangement,0.35676832532823843,,,,,-0.043718342188725695,-0.03071136474392002,0.3781323750736192,0.2601809667523387,1.0307088516015028e-11,4.271632198989318,55,55,10,7,12,7,1.0,,0,1,
random_disk_normalized_10_seed_7,unit-sphere,distance,random-disk,minimum-disk,0.011187749659471337,0.11317536704220411,0.9892679730130365,10,7,Lazy SEP,PrimalAndDualFeasible,0.8586031340348685,0.8586031340348685,0.7371993417744984,0.5984221672825709,planar-arrangement,0.35676832532823843,,,,,-0.043718342188725695,-0.03071136474392002,1.6827681250870228,0.2601809667522976,6.144307285183004e-12,4.271632197882918,55,55,10,7,12,7,1.0,coordinate,495,11,1.892223893504372e-11
random_disk_normalized_10_seed_8,unit-sphere,distance,random-disk,minimum-disk,0.019040026761913287,-0.07402404986104245,0.8359132799663024,10,8,Shor,PrimalAndDualFeasible,1.1269825421976571,1.1269825421976571,1.2700896504182941,0.5334781652023363,planar-arrangement,0.284141280179516,,,,,0.052813395063164605,0.10825916648233753,0.0033222499769181013,0.5935043769953209,4.952774738176231e-11,4.593956944212937,55,0,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_8,unit-sphere,distance,random-disk,minimum-disk,0.019040026761913287,-0.07402404986104245,0.8359132799663024,10,8,RLT,PrimalAndDualFeasible,1.1269825422784427,1.1269825422784427,1.270089650600382,0.5334781652023363,planar-arrangement,0.284141280179516,,,,,0.052813395063164605,0.10825916648233753,0.00870483391918242,0.5935043770761065,8.612981603629598e-12,3.2096970445282214,55,0,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_8,unit-sphere,distance,random-disk,minimum-disk,0.019040026761913287,-0.07402404986104245,0.8359132799663024,10,8,KRON,PrimalAndDualFeasible,0.9064076474495436,0.9064076474495436,0.8215748233550161,0.5334781652023363,planar-arrangement,0.284141280179516,,,,,0.052813395063164605,0.10825916648233753,1.6076232920167968,0.37292948224720734,1.6291057391981667e-10,5.039313889070653,55,0,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_8,unit-sphere,distance,random-disk,minimum-disk,0.019040026761913287,-0.07402404986104245,0.8359132799663024,10,8,Full SEP,PrimalAndDualFeasible,0.8354126796027426,0.8354126796027426,0.6979143452410346,0.5334781652023363,planar-arrangement,0.284141280179516,,,,,0.052813395063164605,0.10825916648233753,0.2762979579856619,0.3019345144004063,6.679323760749867e-12,4.894491149740712,55,55,10,5,12,5,1.0,,0,1,
random_disk_normalized_10_seed_8,unit-sphere,distance,random-disk,minimum-disk,0.019040026761913287,-0.07402404986104245,0.8359132799663024,10,8,Lazy SEP,PrimalAndDualFeasible,0.835412679602755,0.835412679602755,0.6979143452410553,0.5334781652023363,planar-arrangement,0.284141280179516,,,,,0.052813395063164605,0.10825916648233753,1.7749565839767456,0.30193451440041874,9.177991699971244e-12,4.894491149650003,55,55,10,5,12,5,1.0,coordinate,495,12,1.1035115957712376e-12
random_disk_normalized_10_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.04209292355448261,-0.11224474578049373,0.8731801927335742,10,9,Shor,PrimalAndDualFeasible,1.0360245523109592,1.0360245523109592,1.0733468729911235,0.6423333482274955,planar-arrangement,0.41073279636213444,,,,,-0.45560757540838254,-0.3956214008068035,0.003229374997317791,0.3936912040834637,2.5244544467885118e-11,6.226153034508097,55,0,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.04209292355448261,-0.11224474578049373,0.8731801927335742,10,9,RLT,PrimalAndDualFeasible,1.036024552441526,1.036024552441526,1.073346873261664,0.6423333482274955,planar-arrangement,0.41073279636213444,,,,,-0.45560757540838254,-0.3956214008068035,0.009020542027428746,0.39369120421403037,3.2845319804180423e-11,4.530260727897628,55,0,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.04209292355448261,-0.11224474578049373,0.8731801927335742,10,9,KRON,PrimalAndDualFeasible,0.8833095533237586,0.8833095533237586,0.7802357669930179,0.6423333482274955,planar-arrangement,0.41073279636213444,,,,,-0.45560757540838254,-0.3956214008068035,1.7004081669729203,0.24097620509626305,9.007394830007343e-11,4.248808631286372,55,0,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.04209292355448261,-0.11224474578049373,0.8731801927335742,10,9,Full SEP,PrimalAndDualFeasible,0.8675246547930224,0.8675246547930224,0.7525990266737528,0.6423333482274955,planar-arrangement,0.41073279636213444,,,,,-0.45560757540838254,-0.3956214008068035,0.39812583301682025,0.22519130656552688,6.092359949860793e-11,4.507808923659436,55,55,10,6,12,6,1.0,,0,1,
random_disk_normalized_10_seed_9,unit-sphere,distance,random-disk,minimum-disk,-0.04209292355448261,-0.11224474578049373,0.8731801927335742,10,9,Lazy SEP,PrimalAndDualFeasible,0.8675246549378509,0.8675246549378509,0.7525990269250373,0.6423333482274955,planar-arrangement,0.41073279636213444,,,,,-0.45560757540838254,-0.3956214008068035,1.6180507499957457,0.22519130671035537,4.50497417148199e-11,4.507807335198134,55,55,10,6,12,6,1.0,coordinate,495,11,2.550002507321864e-12
